Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,CoapplicantIncome
LP002689,Female,Yes,0,Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002690,Female,Yes,0,Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002691,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002692,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002693,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002694,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002695,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002696,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002697,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002698,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002699,Female,Yes,0,Graduate,No,55000,5090,5,0,Semiurban,Y,400
LP002700,Female,Yes,0,Graduate,No,55000,60,5,0,Semiurban,Y,400
LP002701,Female,Yes,0,Graduate,No,34000,60,5,0,Semiurban,Y,400
LP002702,Female,Yes,0,Graduate,No,34000,60,5,0,Semiurban,Y,400
LP002703,Female,Yes,1,Not Graduate,No,34000,60,5,0,Semiurban,Y,400
LP002704,Female,Yes,1,Not Graduate,No,34000,60,5,0,Semiurban,Y,400
LP002705,Female,Yes,1,Not Graduate,No,34000,60,5,0,Semiurban,Y,400
LP002706,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002707,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002708,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002709,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002710,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002711,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002712,Female,Yes,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002713,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002714,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002715,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002716,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002717,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002718,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002719,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002720,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002721,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002722,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002723,Female,No,1,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002724,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002725,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002726,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002727,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002728,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002729,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002730,Female,No,2,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002731,Female,No,2,Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002732,Female,No,2,Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002733,Female,No,2,Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002734,Female,No,2,Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002735,Female,No,2,Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002736,Female,No,2,Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002737,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002738,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002739,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002740,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002741,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002742,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002743,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002744,Male,No,2,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002745,Male,No,3+,Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002746,Male,No,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002747,Male,No,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002748,Male,No,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002749,Male,No,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002750,Male,No,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002751,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002752,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002753,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002754,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002755,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002756,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002757,Male,Yes,3+,Not Graduate,No,89000,180,5,0,Semiurban,Y,400
LP002758,Male,Yes,3+,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002759,Male,Yes,3+,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002760,Male,Yes,3+,Not Graduate,No,34000,180,5,0,Semiurban,Y,400
LP002761,Male,Yes,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002762,Male,Yes,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002763,Male,No,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002764,Male,No,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002765,Male,No,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002766,Male,No,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002767,Male,No,3+,Not Graduate,No,34000,120,5,0,Semiurban,Y,400
LP002768,Male,No,3+,Not Graduate,No,46000,120,5,0,Semiurban,Y,400
LP002769,Male,No,3+,Not Graduate,No,46000,120,5,0,Semiurban,Y,400
LP002770,Male,No,3+,Not Graduate,No,46000,120,5,0,Semiurban,Y,400
LP002771,Female,No,3+,Not Graduate,No,46000,120,5,0,Semiurban,Y,400
LP002772,Female,No,3+,Not Graduate,No,46000,240,5,0,Semiurban,Y,400
LP002773,Female,No,3+,Not Graduate,No,46000,240,5,0,Semiurban,Y,400
LP002774,Female,No,0,Not Graduate,No,46000,240,5,0,Semiurban,Y,400
LP002775,Female,No,0,Not Graduate,No,46000,240,5,0,Semiurban,Y,400
LP002776,Female,No,0,Not Graduate,No,46000,240,5,0,Semiurban,Y,400
LP002777,Female,No,0,Not Graduate,Yes,46000,240,5,0,Semiurban,Y,400
LP002778,Female,No,0,Not Graduate,Yes,46000,240,5,0,Semiurban,Y,400
LP002779,Female,No,0,Not Graduate,Yes,46000,240,5,0,Semiurban,Y,400
LP002780,Female,No,0,Not Graduate,Yes,46000,240,5,0,Semiurban,Y,400
LP002781,Female,No,0,Not Graduate,Yes,46000,240,5,0,Semiurban,Y,400
LP002782,Female,No,0,Not Graduate,Yes,34000,240,5,0,Semiurban,Y,400
LP002783,Female,No,0,Not Graduate,Yes,34000,240,5,0,Semiurban,Y,400
LP002784,Female,No,0,Not Graduate,Yes,34000,240,5,0,Semiurban,Y,400
LP002785,Female,No,1,Not Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002786,Female,No,1,Not Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002787,Female,No,1,Not Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002788,Female,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002789,Female,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002790,Female,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002791,Female,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002792,Female,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002793,Female,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002794,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002795,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002796,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002797,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002798,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002799,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002800,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002801,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002802,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002803,Male,Yes,1,Graduate,Yes,27000,240,5,0,Semiurban,Y,200
LP002804,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002805,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002806,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002807,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002808,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002809,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002810,Male,Yes,2,Graduate,No,27000,240,5,0,Semiurban,Y,200
LP002811,Male,Yes,2,Graduate,No,27000,120,5,0,Semiurban,Y,200
LP002812,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002813,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002814,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002815,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002816,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002817,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002818,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002819,Male,Yes,2,Graduate,No,41000,120,5,0,Semiurban,Y,200
LP002820,Male,Yes,3+,Not Graduate,No,41000,820,5,0,Semiurban,Y,200
LP002821,Male,No,3+,Not Graduate,No,41000,820,5,0,Semiurban,Y,200
LP002822,Male,No,3+,Not Graduate,No,41000,820,5,0,Semiurban,Y,200
LP002823,Female,No,3+,Not Graduate,No,41000,820,5,0,Semiurban,Y,200
LP002824,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002825,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002826,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002827,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002828,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002829,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002830,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002831,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002832,Female,No,3+,Not Graduate,No,41000,820,5,0,Rural,Y,200
LP002833,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002834,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002835,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002836,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002837,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002838,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002839,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002840,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002841,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002842,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002843,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002844,Female,No,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002845,Female,Yes,0,Not Graduate,No,41000,820,5,0,Rural,N,200
LP002846,Female,Yes,0,Graduate,No,41000,820,5,0,Rural,N,200
LP002847,Female,Yes,0,Graduate,No,41000,820,5,0,Rural,N,200
LP002848,Female,Yes,0,Graduate,No,41000,820,5,0,Rural,N,200
LP002849,Female,Yes,0,Graduate,No,41000,820,5,0,Rural,N,200
LP002850,Female,Yes,0,Graduate,No,41000,820,5,0,Rural,N,200
LP002851,Female,Yes,0,Graduate,No,41000,820,5,0,Rural,N,200
LP002852,Male,Yes,0,Graduate,Yes,41000,820,5,0,Rural,N,200
LP002853,Male,Yes,0,Graduate,Yes,41000,820,5,0,Rural,N,200
LP002854,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002855,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002856,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002857,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002858,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002859,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002860,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002861,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002862,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002863,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002864,Male,Yes,0,Graduate,Yes,53000,820,5,0,Rural,N,200
LP002865,Male,Yes,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002866,Male,Yes,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002867,Male,No,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002868,Male,Yes,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002869,Male,No,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002870,Male,Yes,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002871,Male,No,0,Not Graduate,Yes,53000,820,5,0,Rural,N,200
LP002872,Male,Yes,0,Not Graduate,Yes,53000,820,5,0,Rural,N,600
LP002873,Male,No,0,Not Graduate,Yes,53000,820,5,0,Rural,N,600
LP002874,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,600
LP002875,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002876,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002877,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002878,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002879,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002880,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002881,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002882,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002883,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002884,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002885,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002886,Male,Yes,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002887,Male,No,0,Not Graduate,Yes,41000,820,5,0,Rural,N,400
LP002888,Male,Yes,0,Not Graduate,Yes,41000,820,7,1,Rural,N,400
LP002889,Male,No,0,Not Graduate,Yes,35000,820,11,1,Rural,N,400
LP002890,Male,Yes,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002891,Male,No,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002892,Male,Yes,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002893,Male,No,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002894,Male,Yes,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002895,Male,No,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002896,Male,Yes,1,Not Graduate,No,47000,820,11,1,Rural,N,600
LP002897,Male,No,0,Not Graduate,No,47000,2220,11,1,Rural,N,600
LP002898,Male,Yes,0,Not Graduate,No,47000,2220,11,1,Rural,N,600
LP002899,Male,No,0,Not Graduate,No,47000,2220,11,1,Rural,N,600
LP002900,Male,Yes,0,Not Graduate,No,47000,2220,11,1,Rural,N,600
LP002901,Male,No,0,Not Graduate,No,47000,2220,11,1,Rural,N,600
LP002902,Male,Yes,0,Graduate,No,47000,2220,11,1,Rural,N,600
LP002903,Male,No,0,Graduate,No,47000,2220,11,1,Rural,N,600
LP002904,Male,Yes,0,Graduate,No,47000,2220,11,1,Rural,N,600
LP002905,Male,No,0,Graduate,No,47000,4320,11,0,Rural,N,600
LP002906,Male,Yes,0,Graduate,No,47000,4320,11,0,Rural,N,600
LP002907,Male,No,2,Graduate,No,47000,4320,11,0,Rural,N,600
LP002908,Male,No,2,Graduate,No,47000,4320,11,0,Rural,N,600
LP002909,Male,No,2,Graduate,No,47000,4320,11,0,Rural,N,600
LP002910,Male,No,2,Graduate,No,35000,4320,11,0,Rural,N,600
LP002911,Male,No,2,Graduate,No,35000,4320,11,0,Rural,N,600
LP002912,Male,No,2,Graduate,No,35000,4320,11,0,Rural,N,600
LP002913,Male,No,2,Graduate,No,35000,4320,11,0,Rural,N,600
LP002914,Male,No,2,Graduate,No,35000,4320,11,0,Rural,N,600
LP002915,Male,No,2,Graduate,No,35000,4320,11,0,Rural,N,600
LP002916,Male,No,2,Graduate,No,35000,4320,7,0,Rural,N,600
LP002917,Male,Yes,2,Graduate,No,35000,4320,7,0,Rural,N,600
LP002918,Male,Yes,2,Graduate,No,35000,4320,7,0,Rural,N,600
LP002919,Male,Yes,2,Graduate,Yes,35000,4320,7,0,Rural,N,600
LP002920,Male,Yes,2,Graduate,Yes,35000,4320,7,0,Rural,N,600
LP002921,Male,Yes,1,Graduate,Yes,35000,4320,7,0,Rural,N,600
LP002922,Male,Yes,1,Graduate,Yes,35000,4320,1,0,Rural,N,600
